Exercise,Video_File,Frame_Number,Side_Used,Elbow_Angle,Shoulder_Angle,Hip_Angle,Knee_Angle,Form_Label,Form
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,435,LEFT,93.87,8.73,172.64,177.58,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,436,LEFT,90.87,8.99,172.73,177.54,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,439,LEFT,85.01,9.28,173.96,176.31,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,440,LEFT,82.04,9.25,174.11,175.99,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,441,LEFT,79.69,9.22,174.17,175.82,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,442,LEFT,77.67,9.18,174.33,175.54,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,443,LEFT,74.6,9.21,174.54,174.98,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,444,LEFT,72.16,9.26,174.58,174.5,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,445,LEFT,69.09,9.85,173.74,174.76,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,446,LEFT,64.82,10.27,173.83,174.75,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,447,LEFT,61.9,10.52,174.21,174.43,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,453,LEFT,64.77,11.93,173.19,173.41,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,454,LEFT,67.97,12.01,173.22,173.44,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,455,LEFT,70.87,12.95,172.93,174.15,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,456,LEFT,73.63,12.9,172.73,174.58,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,457,LEFT,76.39,12.79,172.82,174.51,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,458,LEFT,80.0,12.42,173.52,174.2,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,459,LEFT,83.07,12.18,173.87,174.05,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,460,LEFT,85.09,12.32,173.88,174.07,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,462,LEFT,87.62,12.58,173.78,174.15,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,463,LEFT,90.72,11.89,174.02,174.02,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,464,LEFT,93.52,12.0,174.35,173.82,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,465,LEFT,95.98,11.86,174.28,173.91,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,466,LEFT,99.24,11.25,174.45,173.71,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,467,LEFT,102.6,10.67,174.42,173.82,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,468,LEFT,105.23,10.52,174.15,173.98,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,469,LEFT,107.53,9.99,173.96,174.2,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,470,LEFT,109.72,9.6,173.73,174.3,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,471,LEFT,114.42,7.97,173.63,174.23,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,472,LEFT,119.23,5.86,173.68,173.91,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,473,LEFT,122.68,4.15,173.55,173.94,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,474,LEFT,124.47,3.65,173.35,173.95,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,475,LEFT,126.17,3.39,173.14,173.99,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,476,LEFT,128.21,3.04,172.96,174.27,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,477,LEFT,129.95,3.26,172.93,174.24,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,478,LEFT,131.48,3.39,172.83,174.43,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,479,LEFT,133.2,3.31,172.81,174.53,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,480,LEFT,134.76,2.91,172.87,174.5,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,481,LEFT,136.5,2.77,172.89,174.27,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,492,LEFT,138.13,1.62,173.14,173.56,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,493,LEFT,135.46,1.82,173.86,173.34,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,494,LEFT,130.03,3.27,174.37,173.26,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,495,LEFT,125.31,4.57,174.99,173.05,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,496,LEFT,121.91,5.26,174.97,173.31,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,497,LEFT,118.76,5.63,174.71,173.7,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,498,LEFT,114.02,6.45,174.31,174.37,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,499,LEFT,110.47,6.76,174.02,174.61,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,500,LEFT,106.87,7.01,173.9,174.76,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,501,LEFT,102.32,6.89,173.86,174.95,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,502,LEFT,99.01,7.31,173.91,174.91,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,503,LEFT,94.83,7.63,173.73,175.03,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,504,LEFT,90.61,8.39,173.56,175.24,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,505,LEFT,88.1,8.94,173.29,175.86,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,506,LEFT,85.59,9.3,173.43,176.25,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,507,LEFT,83.05,9.64,173.46,176.68,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,508,LEFT,80.57,9.99,172.99,177.03,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,509,LEFT,79.05,10.13,172.97,176.83,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,510,LEFT,76.49,11.07,172.81,176.99,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,511,LEFT,74.17,11.62,172.73,176.73,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,512,LEFT,71.86,11.91,172.79,176.1,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,513,LEFT,69.47,11.81,173.04,175.42,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,514,LEFT,67.41,11.56,172.99,174.9,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,515,LEFT,65.73,11.26,172.97,174.57,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,523,LEFT,68.34,9.57,174.68,174.13,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,524,LEFT,72.39,9.6,174.36,175.62,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,525,LEFT,75.67,9.33,174.42,176.31,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,526,LEFT,79.72,9.16,174.08,176.87,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,527,LEFT,83.17,8.94,173.65,177.5,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,528,LEFT,86.36,9.12,172.94,178.45,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,529,LEFT,88.28,9.57,172.44,178.93,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,530,LEFT,90.56,9.73,172.29,179.04,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,531,LEFT,92.89,9.78,172.12,179.17,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,532,LEFT,96.57,9.69,172.1,179.13,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,533,LEFT,99.03,9.64,171.98,179.14,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,534,LEFT,102.64,9.54,171.8,179.49,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,535,LEFT,105.89,9.27,171.61,179.86,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,536,LEFT,108.0,8.92,171.48,179.81,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,537,LEFT,111.26,8.24,171.39,179.59,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,538,LEFT,115.18,7.54,171.3,179.38,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,539,LEFT,117.55,7.21,171.15,179.12,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,540,LEFT,119.66,6.88,171.43,179.24,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,541,LEFT,123.01,5.24,173.58,179.52,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,542,LEFT,126.12,4.61,174.21,179.06,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,543,LEFT,128.75,4.11,174.66,178.83,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,544,LEFT,131.19,3.95,174.99,178.59,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,545,LEFT,133.93,3.37,175.98,176.91,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,546,LEFT,135.69,2.84,176.21,176.5,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,547,LEFT,138.04,2.68,176.23,176.13,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,548,LEFT,140.11,2.51,175.47,176.09,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,549,LEFT,142.0,1.97,175.34,175.34,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,550,LEFT,144.44,1.37,174.72,175.04,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,551,LEFT,149.04,0.87,174.55,175.0,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,552,LEFT,151.54,2.0,174.36,175.12,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,553,LEFT,153.04,2.63,173.75,175.45,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,558,LEFT,146.16,0.88,173.22,174.64,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,559,LEFT,141.08,0.48,172.79,174.89,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,560,LEFT,137.31,1.3,172.64,174.91,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,561,LEFT,130.54,3.68,172.46,175.15,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,562,LEFT,123.87,5.9,172.49,175.36,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,563,LEFT,119.97,6.4,172.17,175.71,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,564,LEFT,115.08,7.49,171.69,176.32,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,565,LEFT,110.09,8.7,171.26,176.96,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,566,LEFT,105.02,9.02,170.99,177.22,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,567,LEFT,100.28,9.23,170.9,177.44,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,568,LEFT,96.64,8.81,171.22,177.69,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,569,LEFT,91.89,9.22,171.01,178.46,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,570,LEFT,88.63,9.36,170.88,178.69,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,571,LEFT,86.53,9.22,171.13,178.53,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,572,LEFT,84.11,9.3,171.71,177.92,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,573,LEFT,81.73,9.2,172.39,177.18,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,574,LEFT,78.0,9.09,173.27,176.47,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,575,LEFT,74.53,9.68,173.94,176.18,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,576,LEFT,69.82,9.81,174.61,175.61,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,577,LEFT,67.17,9.65,175.09,175.05,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,578,LEFT,63.84,9.11,175.42,174.87,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,579,LEFT,61.17,8.1,175.28,174.81,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,580,LEFT,59.04,8.73,174.43,175.26,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,587,LEFT,61.36,11.76,173.07,177.21,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,588,LEFT,65.38,11.54,173.71,177.22,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,589,LEFT,69.51,11.77,173.68,177.31,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,590,LEFT,73.75,11.57,173.97,176.99,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,591,LEFT,77.91,11.39,174.31,176.4,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,592,LEFT,82.18,10.73,174.25,176.22,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,593,LEFT,85.02,11.05,173.7,176.39,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,594,LEFT,86.9,11.31,173.1,176.66,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,595,LEFT,89.21,11.56,172.87,176.9,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,596,LEFT,93.35,10.95,172.86,176.89,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,597,LEFT,96.31,11.02,173.1,176.92,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,598,LEFT,98.5,11.17,173.12,177.03,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,599,LEFT,100.53,11.7,173.29,177.12,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,600,LEFT,103.4,11.72,173.36,176.88,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,601,LEFT,107.47,11.83,172.86,176.99,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,602,LEFT,111.54,11.67,172.71,176.96,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,603,LEFT,114.2,11.52,172.77,176.86,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,604,LEFT,117.47,11.19,173.02,176.69,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,605,LEFT,122.44,9.94,172.9,176.7,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,606,LEFT,125.7,8.7,172.7,176.69,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,607,LEFT,128.53,8.3,172.89,176.5,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,608,LEFT,130.66,7.91,173.08,176.37,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,609,LEFT,133.0,7.59,173.23,176.29,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,610,LEFT,134.52,7.17,173.59,176.2,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,611,LEFT,136.56,6.31,173.72,176.28,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,612,LEFT,138.62,5.17,173.74,176.49,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,618,LEFT,135.22,5.77,172.97,176.49,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,619,LEFT,131.57,6.59,172.69,176.32,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,620,LEFT,129.02,6.8,171.91,176.37,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,621,LEFT,123.84,7.96,171.9,176.51,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,622,LEFT,118.6,9.23,171.22,176.92,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,623,LEFT,114.95,9.77,170.83,177.4,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,624,LEFT,109.87,10.76,170.56,177.91,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,625,LEFT,106.09,11.12,169.86,178.89,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,626,LEFT,101.7,11.02,168.92,179.75,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,627,LEFT,98.37,10.8,168.62,179.37,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,628,LEFT,94.92,10.2,169.2,179.75,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,629,LEFT,91.37,9.76,169.69,179.83,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,630,LEFT,89.31,9.96,169.71,179.83,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,631,LEFT,86.07,10.06,169.64,179.79,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,632,LEFT,83.52,9.86,169.97,179.35,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,634,LEFT,79.85,9.21,170.5,178.51,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,635,LEFT,77.0,8.95,171.13,177.86,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,636,LEFT,73.32,8.63,172.09,176.9,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,637,LEFT,68.73,8.45,172.58,176.55,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,638,LEFT,63.66,7.18,173.85,175.7,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,639,LEFT,60.93,5.75,174.55,174.01,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,640,LEFT,59.08,5.97,174.08,174.13,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,641,LEFT,57.51,6.49,173.21,174.64,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,648,LEFT,61.29,7.78,172.63,174.63,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,649,LEFT,65.91,8.14,172.4,174.77,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,650,LEFT,69.91,9.17,171.95,175.18,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,651,LEFT,72.96,10.86,172.0,175.33,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,652,LEFT,76.99,10.78,171.91,175.35,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,653,LEFT,80.66,10.49,171.9,175.52,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,654,LEFT,84.69,10.44,171.89,175.58,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,655,LEFT,87.63,10.6,171.26,176.17,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,656,LEFT,90.05,10.7,170.93,176.67,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,657,LEFT,92.15,10.39,170.79,176.79,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,658,LEFT,94.1,10.58,170.47,177.3,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,659,LEFT,97.7,10.58,170.33,178.02,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,660,LEFT,99.39,10.81,170.53,178.4,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,661,LEFT,102.43,10.84,170.77,178.38,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,662,LEFT,105.28,10.82,170.98,178.32,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,663,LEFT,106.79,10.79,171.01,178.37,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,664,LEFT,109.51,10.69,171.04,178.33,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,665,LEFT,112.65,10.37,170.83,178.46,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,666,LEFT,114.93,10.0,170.85,178.22,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,667,LEFT,116.99,9.87,170.93,178.13,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,668,LEFT,119.06,9.74,171.08,177.87,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,669,LEFT,121.41,9.67,171.29,177.47,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,670,LEFT,123.55,9.3,171.62,177.08,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,671,LEFT,125.47,9.16,171.99,176.61,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,672,LEFT,128.11,8.7,172.22,176.44,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,673,LEFT,130.22,8.34,172.38,176.28,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,674,LEFT,133.69,7.38,172.62,176.21,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,675,LEFT,137.28,6.34,172.64,176.26,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,676,LEFT,139.95,5.65,172.04,176.57,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,677,LEFT,141.92,4.94,172.07,176.61,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,678,LEFT,145.33,3.69,171.43,177.01,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,679,LEFT,148.49,2.22,171.44,176.89,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,680,LEFT,150.55,1.87,171.25,176.45,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,686,LEFT,146.43,3.62,171.57,174.76,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,687,LEFT,141.82,4.34,171.74,174.67,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,688,LEFT,136.47,5.29,172.18,175.2,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,689,LEFT,130.9,6.34,173.15,175.25,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,690,LEFT,125.58,7.79,173.32,175.57,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,691,LEFT,120.43,9.47,172.92,175.56,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,692,LEFT,116.65,10.53,172.75,175.69,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,693,LEFT,112.77,11.3,172.41,175.85,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,694,LEFT,107.64,12.82,172.3,176.08,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,695,LEFT,104.6,12.79,172.0,176.15,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,696,LEFT,99.04,13.15,171.64,176.44,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,697,LEFT,93.71,13.8,171.22,177.15,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,698,LEFT,89.7,13.71,170.95,178.01,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,699,LEFT,87.22,13.41,170.2,179.13,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,701,LEFT,84.42,13.16,170.23,178.87,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,702,LEFT,81.28,13.02,170.46,178.72,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,703,LEFT,77.73,13.64,170.72,178.54,1,Good
Bicep_curls,WhatsApp Video 2026-04-05 at 23.56.59.mp4,704,LEFT,73.83,14.95,170.82,178.47,1,Good
